id,order_id,product_id,quantity,unit_price
311445,124284,3,2,368.36
311446,124285,1,3,24.07
311447,124285,5,2,347.63
311448,124285,1,1,314.84
311449,124285,5,1,261.52
311450,124286,23,1,485.81
311451,124287,11,3,283.56
311452,124287,1,2,78.16
311453,124288,1,3,100.37
311454,124289,1,1,170.8
311455,124289,110,3,426.7
311456,124289,1,3,145.95
311457,124290,1000,2,490.74
311458,124291,1,1,152.29
311459,124291,1,3,275.33
311460,124292,5,1,138.05
311461,124292,1,2,319.31
311462,124292,2,1,334.61
311463,124292,10,2,207.56
311464,124293,1,3,40.92
311465,124293,1,3,456.37
311466,124293,1,1,353.39
311467,124294,138,1,339.51
311468,124294,1,1,169.56
311469,124295,2,2,74.7
311470,124295,5,2,431.73
311471,124295,4,3,185.39
311472,124296,1,3,74.07
311473,124296,1,2,240.65
311474,124296,11,2,279.23
311475,124297,1,3,292.46
311476,124298,105,3,39.55
311477,124298,1,3,195.03
311478,124298,1,3,296.92
311479,124298,1,3,41.69
311480,124299,1,1,52.7
311481,124299,1,2,346.31
311482,124299,1,3,388.43
311483,124299,1,2,185.28
311484,124300,2,3,499.92
311485,124300,1,2,131.01
311486,124300,7,1,39.36
311487,124301,97,2,349.68
311488,124301,1,1,412.59
311489,124301,3,1,439.87
311490,124301,3,1,499.76
311491,124302,52,1,19.71
311492,124302,2,1,74.32
311493,124303,1,1,272.34
311494,124303,5,1,26.33
311495,124304,1,3,128.99
311496,124304,3,2,270.31
311497,124305,1,3,109.31
311498,124305,2,1,270.31
311499,124305,1,3,494.18
311500,124306,54,3,403.86
311501,124306,1,1,486.43
311502,124306,1,2,191.27
311503,124307,12,1,369.04
311504,124307,27,2,413.18
311505,124307,2,3,291.16
311506,124308,3,2,246.72
311507,124308,15,3,228.55
311508,124308,13,2,146.32
311509,124309,1,3,203.91
311510,124309,1,2,197.3
311511,124309,1,2,284.86
311512,124309,2,2,470.93
311513,124310,1,1,33.19
311514,124310,967,1,139.26
311515,124311,33,1,46.25
311516,124312,34,3,64.38
311517,124312,4,1,306.22
311518,124312,268,3,371.83
311519,124312,8,1,190.57
311520,124313,2,1,159.22
311521,124314,1,1,85.71
311522,124314,1,2,340.04
311523,124314,32,1,312.97
311524,124315,1000,1,402.22
311525,124315,1,1,495.25
311526,124316,1,3,393.12
311527,124316,2,2,417.56
311528,124316,1,3,445.23
311529,124317,3,3,177.29
311530,124318,34,3,237.93
311531,124318,1,2,105.01
311532,124318,11,3,235.49
311533,124319,4,2,439.02
311534,124319,5,1,297.67
311535,124320,4,1,216.04
311536,124320,1,2,25.93
311537,124320,1,2,390.02
311538,124321,2,1,148.73
311539,124321,19,1,237.56
311540,124321,6,3,38.73
311541,124322,8,1,198.52
311542,124322,6,1,12.7
311543,124322,1,1,307.0
311544,124323,4,1,401.61
311545,124324,1,2,233.19
311546,124324,3,2,59.43
311547,124325,1000,2,474.74
311548,124325,1,1,474.16
311549,124325,10,1,129.77
311550,124326,1,3,306.5
311551,124327,1,1,149.68
311552,124327,1,2,375.69
311553,124327,4,3,412.8
311554,124327,277,2,415.16
311555,124328,1,3,27.9
311556,124328,1,1,465.72
311557,124328,2,3,330.34
311558,124328,4,1,471.6
311559,124329,1,3,362.38
311560,124330,1,1,303.93
311561,124330,1,1,279.42
311562,124331,2,1,62.45
311563,124331,1,2,231.58
311564,124331,1,3,76.8
311565,124331,10,2,95.19
311566,124332,1,3,239.37
311567,124332,4,3,338.6
311568,124333,244,1,212.14
311569,124333,2,2,256.96
311570,124333,12,1,194.26
311571,124333,5,1,423.91
311572,124334,3,3,243.6
311573,124335,6,2,422.47
311574,124335,6,3,224.25
311575,124336,1,2,336.11
311576,124336,4,3,190.09
311577,124337,3,3,426.62
311578,124338,3,1,28.19
311579,124338,1,2,380.34
311580,124338,6,3,158.32
311581,124338,1,2,178.02
311582,124339,33,3,168.52
311583,124340,4,1,406.19
311584,124340,2,3,21.36
311585,124341,1,2,296.29
311586,124341,1,2,312.96
311587,124341,1,2,202.5
311588,124342,1,2,157.75
311589,124342,1,3,151.38
311590,124342,1,2,254.9
311591,124342,1,2,455.54
311592,124343,3,3,430.57
311593,124343,1,3,281.51
311594,124344,4,3,328.7
311595,124344,4,3,391.03
311596,124344,1,2,466.72
311597,124344,1,1,150.13
311598,124345,2,2,78.92
311599,124345,162,3,249.41
311600,124345,1,3,305.65
311601,124346,15,1,499.22
311602,124346,3,2,345.05
311603,124347,3,3,75.35
311604,124348,31,1,309.54
311605,124348,4,3,401.16
311606,124348,3,3,119.73
311607,124348,21,1,83.92
311608,124349,1,3,111.39
311609,124350,4,2,86.38
311610,124350,86,1,377.14
311611,124350,33,1,172.36
311612,124350,6,1,140.66
311613,124351,6,1,382.25
311614,124352,1,3,192.16
311615,124352,1,2,309.26
311616,124352,2,2,88.22
311617,124352,1,3,247.61
311618,124353,4,2,138.76
311619,124353,62,2,400.45
311620,124353,6,3,403.92
311621,124354,1,3,278.22
311622,124354,32,1,350.27
311623,124355,83,2,112.68
311624,124355,13,1,10.89
311625,124355,1,3,270.31
311626,124355,1,1,358.32
311627,124356,33,1,168.74
311628,124356,3,3,454.19
311629,124357,1,1,306.2
311630,124357,1,1,301.26
311631,124358,14,3,144.53
311632,124358,4,3,277.05
311633,124359,4,3,344.79
311634,124360,1,1,186.8
311635,124360,587,1,185.1
311636,124360,2,2,171.69
311637,124360,1,1,216.86
311638,124361,1,2,24.37
311639,124361,1,2,102.88
311640,124361,1,1,27.19
311641,124362,4,2,59.5
311642,124362,1,3,348.03
311643,124362,1,2,36.91
311644,124363,1,2,276.51
311645,124363,12,1,28.52
311646,124363,3,3,334.75
311647,124363,1,2,11.57
311648,124364,1,1,490.88
311649,124364,2,1,202.89
311650,124365,2,1,421.14
311651,124366,7,3,409.3
311652,124366,2,3,68.59
311653,124366,4,1,482.56
311654,124367,2,1,378.37
311655,124367,1,2,113.69
311656,124367,8,3,472.33
311657,124368,4,1,461.23
311658,124368,2,3,296.41
311659,124369,9,3,341.71
311660,124369,5,1,247.15
311661,124369,58,1,420.73
311662,124369,1,1,444.58
311663,124370,6,3,178.59
311664,124370,4,3,386.3
311665,124370,2,1,495.78
311666,124370,1,3,156.24
311667,124371,1000,2,285.76
311668,124371,1,1,408.92
311669,124371,33,2,384.16
311670,124372,1,1,281.11
311671,124372,1,3,279.14
311672,124373,2,1,434.06
311673,124374,4,3,322.21
311674,124374,14,1,253.06
311675,124375,3,3,427.17
311676,124375,3,3,495.14
311677,124375,11,2,290.46
311678,124376,2,1,165.75
311679,124376,4,1,236.85
311680,124376,1,3,84.65
311681,124377,1,3,87.24
311682,124377,1,3,332.09
311683,124377,1,1,234.76
311684,124377,3,2,167.5
311685,124378,2,3,110.72
311686,124379,1,1,434.69
311687,124379,3,3,455.79
311688,124379,1000,3,435.87
311689,124380,1,3,198.36
311690,124381,1,1,419.6
311691,124381,20,1,280.15
311692,124381,11,1,223.7
311693,124382,1,2,205.74
311694,124382,11,3,485.45
311695,124383,10,2,274.18
311696,124383,2,2,407.13
311697,124383,2,2,403.2
311698,124383,101,2,36.79
311699,124384,1,2,37.66
311700,124384,1,3,102.76
311701,124384,2,2,22.88
311702,124384,2,1,29.0
311703,124385,1,1,64.96
311704,124385,1,3,207.64
311705,124385,1,1,402.78
311706,124385,1,2,371.51
311707,124386,98,1,263.71
311708,124386,1,2,329.98
311709,124386,3,2,498.13
311710,124386,6,1,67.06
311711,124387,10,3,73.29
311712,124387,2,2,427.42
311713,124388,1,3,167.93
311714,124388,1,3,14.83
311715,124388,2,3,91.51
311716,124389,9,3,346.0
311717,124389,6,2,419.44
311718,124389,4,2,86.93
311719,124389,2,2,97.61
311720,124390,2,1,472.89
311721,124390,1,1,190.93
311722,124390,25,1,63.51
311723,124391,49,2,332.82
311724,124391,1,1,195.59
311725,124391,13,1,205.96
311726,124392,1,2,38.67
311727,124392,2,3,193.09
311728,124392,1,2,218.92
311729,124393,1,1,85.28
311730,124393,1,1,284.31
311731,124394,1,2,447.93
311732,124394,19,3,362.6
311733,124394,9,3,78.52
311734,124394,6,2,37.46
311735,124395,5,3,120.64
311736,124396,23,3,113.28
311737,124396,1,2,48.2
311738,124397,2,2,118.09
311739,124397,10,1,455.39
311740,124397,10,2,497.8
311741,124398,15,1,228.0
311742,124398,55,1,135.92
311743,124398,2,1,448.83
311744,124399,2,1,153.59
311745,124399,1,2,119.83
311746,124399,1,3,188.53
311747,124400,3,2,431.29
311748,124400,5,1,418.27
311749,124400,6,1,133.79
311750,124400,1,2,94.97
311751,124401,2,2,167.76
311752,124401,158,1,75.95
311753,124401,1,1,174.58
311754,124402,1,2,295.93
311755,124402,1,2,113.41
311756,124402,2,1,465.92
311757,124403,22,1,301.77
311758,124404,1,3,478.91
311759,124404,6,2,489.49
311760,124405,1,2,320.48
311761,124406,4,3,393.26
311762,124406,2,1,140.22
311763,124406,2,3,207.02
311764,124406,2,3,21.56
311765,124407,7,1,316.32
311766,124407,1,1,301.36
311767,124408,7,3,27.08
311768,124408,1,3,47.83
311769,124408,1,1,167.14
311770,124409,1,1,323.8
311771,124409,3,2,150.86
311772,124409,1,1,215.77
311773,124410,1,1,248.96
311774,124410,1,2,305.71
311775,124410,1,3,484.19
311776,124411,3,3,84.31
311777,124411,2,1,299.4
311778,124412,134,2,212.9
311779,124412,1,2,362.08
311780,124412,1,2,370.7
311781,124413,1,2,54.79
311782,124413,2,3,102.98
311783,124413,3,2,460.1
311784,124413,3,3,407.23
311785,124414,8,3,90.14
311786,124414,1,2,454.18
311787,124414,15,3,316.82
311788,124414,1,2,38.87
311789,124415,1,2,58.53
311790,124415,1,1,425.76
311791,124415,6,3,447.17
311792,124415,1,3,113.38
311793,124416,28,2,324.94
311794,124416,2,3,123.5
311795,124417,1,2,475.75
311796,124417,1,3,488.47
311797,124418,2,1,52.32
311798,124418,1,1,144.87
311799,124419,1,3,247.59
311800,124420,9,3,201.96
311801,124420,4,1,470.9
311802,124420,4,1,322.17
311803,124421,1,3,100.89
311804,124421,2,1,462.51
311805,124421,1000,1,411.14
311806,124421,1,2,237.98
311807,124422,1,2,296.98
311808,124423,3,3,347.58
311809,124423,5,3,421.49
311810,124423,63,1,178.31
311811,124424,7,2,352.67
311812,124424,56,1,105.08
311813,124424,1,3,316.46
311814,124424,1,3,24.8
311815,124425,2,2,468.07
311816,124425,7,1,465.51
311817,124425,1,2,422.06
311818,124425,429,1,199.73
311819,124426,3,1,152.24
311820,124426,82,3,193.2
311821,124426,1000,3,155.18
311822,124427,1,2,129.76
311823,124427,1,2,268.06
311824,124427,41,1,12.7
311825,124427,1,3,488.48
311826,124428,8,3,62.6
311827,124428,1,3,148.7
311828,124428,1,3,158.67
311829,124429,2,3,92.71
311830,124429,1,3,29.8
311831,124429,1,2,229.89
311832,124430,1,2,362.24
311833,124430,6,3,351.02
311834,124430,1,3,101.62
311835,124430,3,2,398.22
311836,124431,8,1,195.4
311837,124432,2,3,490.31
311838,124432,2,2,60.52
311839,124432,1,3,455.83
311840,124432,21,1,77.62
311841,124433,1,2,391.34
311842,124434,3,1,389.08
311843,124434,1,3,392.68
311844,124434,6,3,417.44
311845,124434,4,3,200.76
311846,124435,1,3,209.31
311847,124435,10,1,159.07
311848,124436,3,2,394.45
311849,124436,2,2,235.15
311850,124437,4,3,12.34
311851,124438,13,1,87.6
311852,124438,1,2,443.85
311853,124438,9,2,140.14
311854,124439,1000,1,117.34
311855,124439,1,2,459.04
311856,124439,65,3,396.3
311857,124439,2,3,14.95
311858,124440,3,1,307.74
311859,124440,132,1,161.99
311860,124440,1,3,119.8
311861,124441,4,3,13.94
311862,124441,1,2,218.9
311863,124441,2,3,464.82
311864,124441,49,1,254.97
311865,124442,3,2,289.78
311866,124443,1,1,433.71
311867,124443,17,2,413.41
311868,124443,10,3,172.3
311869,124444,1,2,264.77
311870,124444,2,3,195.67
311871,124445,2,2,70.31
311872,124445,97,2,161.61
311873,124445,52,2,51.43
311874,124445,1,3,124.08
311875,124446,3,3,149.51
311876,124446,2,2,86.96
311877,124447,2,2,226.08
311878,124447,32,2,65.65
311879,124448,2,3,36.79
311880,124448,5,3,103.05
311881,124449,1,3,293.9
311882,124449,1,3,339.89
311883,124449,2,3,391.29
311884,124449,6,3,395.29
311885,124450,2,2,35.45
311886,124451,1,3,350.11
311887,124451,1,2,394.45
311888,124451,4,3,33.1
311889,124451,8,1,482.29
311890,124452,1,1,371.66
311891,124453,1,1,299.76
311892,124453,1,1,256.31
311893,124454,2,3,487.02
311894,124454,11,1,466.11
311895,124455,113,2,301.85
311896,124456,1,2,443.87
311897,124456,2,1,93.39
311898,124456,11,1,338.3
311899,124456,5,2,354.66
311900,124457,1,1,146.95
311901,124457,3,3,288.24
311902,124458,1,1,286.63
311903,124458,1,1,46.27
311904,124459,1,3,262.08
311905,124460,21,3,62.03
311906,124461,8,2,443.26
311907,124462,7,1,268.75
311908,124463,1,3,371.23
311909,124463,1,3,257.17
311910,124463,16,3,415.95
311911,124463,1,3,286.76
311912,124464,39,2,231.7
311913,124465,80,1,457.3
311914,124466,5,1,167.43
311915,124466,140,2,346.41
311916,124466,16,3,33.36
311917,124466,28,2,20.02
311918,124467,2,1,220.24
311919,124467,1,3,121.93
311920,124467,13,2,348.65
311921,124467,4,3,119.9
311922,124468,4,1,27.27
311923,124468,1,1,383.86
311924,124468,1,1,304.81
311925,124468,160,3,453.21
311926,124469,165,3,318.66
311927,124469,1,1,229.51
311928,124469,1,2,210.5
311929,124469,1,2,466.27
311930,124470,2,2,404.83
311931,124470,29,1,137.06
311932,124470,3,2,114.93
311933,124470,1,1,409.27
311934,124471,1,3,73.17
311935,124471,1,1,321.57
311936,124471,1,2,475.11
311937,124471,97,1,252.19
311938,124472,11,3,460.65
311939,124472,1,2,142.74
311940,124473,1,1,103.1
311941,124473,1,3,433.08
311942,124473,16,1,136.27
311943,124474,1,1,407.92
311944,124474,2,2,406.67
311945,124474,230,1,244.81
311946,124475,1,2,180.74
311947,124475,7,2,235.01
311948,124475,3,3,182.71
311949,124475,5,3,287.02
311950,124476,2,1,473.44
311951,124476,4,1,401.0
311952,124476,17,2,441.06
311953,124476,1,3,494.93
311954,124477,7,2,48.23
311955,124478,6,3,393.51
311956,124478,5,3,40.79
311957,124479,2,1,183.38
311958,124479,15,1,283.95
311959,124479,21,2,495.76
311960,124480,15,3,287.85
311961,124480,2,3,96.99
311962,124480,1,1,330.69
311963,124481,3,1,239.57
311964,124481,7,1,467.78
311965,124482,2,2,275.87
311966,124482,1,2,322.78
311967,124483,1,3,190.58
311968,124483,2,1,260.99
311969,124483,2,3,395.12
311970,124483,1,1,444.42
311971,124484,3,1,333.4
311972,124484,24,3,272.6
311973,124485,3,2,436.65
311974,124485,2,3,203.29
311975,124485,4,2,396.06
311976,124485,10,3,326.03
311977,124486,8,1,414.77
311978,124486,86,2,209.37
311979,124487,21,2,17.77
311980,124487,10,3,437.01
311981,124487,1,1,237.08
311982,124488,1,1,169.15
311983,124488,75,2,124.74
311984,124488,1,2,301.26
311985,124488,1,2,394.64
311986,124489,1,2,427.61
311987,124489,1,3,183.56
311988,124489,1,1,190.69
311989,124490,23,1,420.08
311990,124490,1,3,121.33
311991,124490,1,1,210.12
311992,124490,1,2,210.31
311993,124491,1,2,179.84
311994,124491,1,3,94.48
311995,124492,1,1,487.01
311996,124492,1,2,110.3
311997,124493,4,3,55.42
311998,124493,1000,2,470.72
311999,124493,1000,1,437.1
312000,124494,1,1,462.68
312001,124494,3,1,19.09
312002,124494,4,3,292.7
312003,124495,1,1,357.73
312004,124495,14,2,106.47
312005,124496,26,3,111.88
312006,124496,49,2,335.73
312007,124497,15,1,458.51
312008,124497,2,2,14.52
312009,124498,3,1,472.37
312010,124499,1,2,181.35
312011,124499,33,1,337.73
312012,124500,1,2,133.03
312013,124500,1,3,167.14
312014,124500,223,1,455.49
312015,124501,3,1,222.06
312016,124501,2,1,38.78
312017,124501,376,3,57.3
312018,124502,12,2,499.55
312019,124502,3,3,65.33
312020,124503,1,3,361.95
312021,124503,4,3,193.16
312022,124504,13,1,328.63
312023,124504,4,2,476.37
312024,124505,10,3,48.29
312025,124506,138,2,239.7
312026,124506,1,1,206.48
312027,124507,1,1,44.25
312028,124507,1,2,457.97
312029,124507,36,2,148.06
312030,124507,2,3,144.58
312031,124508,1000,2,394.29
312032,124508,1,3,220.81
312033,124508,1000,1,30.58
312034,124508,3,2,442.36
312035,124509,13,3,249.79
312036,124509,5,3,326.01
312037,124510,1,2,249.21
312038,124510,154,1,139.25
312039,124510,1,3,76.77
312040,124511,1,3,370.61
312041,124511,1,2,11.54
312042,124512,84,3,217.0
312043,124512,8,1,191.68
312044,124513,2,3,53.64
312045,124513,1,1,482.43
312046,124513,56,2,213.0
312047,124513,9,2,496.61
312048,124514,1,2,459.67
312049,124514,7,2,462.23
312050,124514,7,1,144.21
312051,124515,6,3,205.86
312052,124516,1,1,25.07
312053,124517,1,1,150.56
312054,124518,129,3,484.17
312055,124519,1,1,134.87
312056,124519,24,3,70.9
312057,124520,3,1,493.23
312058,124520,226,3,444.2
312059,124520,27,2,303.17
312060,124521,3,2,202.21
312061,124521,812,1,350.4
312062,124522,1,2,71.39
312063,124522,1,1,374.73
312064,124522,1,3,399.31
312065,124523,1,2,186.76
312066,124524,3,3,41.27
312067,124524,1,1,201.77
312068,124525,1,3,462.99
312069,124525,1,1,311.9
312070,124525,557,3,490.93
312071,124526,11,1,222.73
312072,124527,13,3,93.29
312073,124527,1,3,344.1
312074,124528,13,2,49.93
312075,124528,8,2,292.1
312076,124528,12,2,439.36
312077,124528,3,3,348.97
312078,124529,3,1,303.42
312079,124530,90,3,172.34
312080,124530,2,1,30.82
312081,124530,7,2,264.89
312082,124531,12,2,49.93
312083,124531,1,2,50.28
312084,124532,1,2,266.6
312085,124533,3,1,272.76
312086,124533,1,3,235.63
312087,124533,1,1,464.06
312088,124534,1,2,92.73
312089,124534,1,3,62.8
312090,124535,1,1,139.16
312091,124535,2,2,200.89
312092,124536,7,2,436.28
312093,124536,15,2,329.01
312094,124536,80,1,489.85
312095,124537,1,3,301.45
312096,124537,4,2,451.7
312097,124537,1,2,187.78
312098,124537,1,3,214.82
312099,124538,28,3,428.72
312100,124538,4,3,158.32
312101,124539,249,3,373.63
312102,124540,2,2,275.72
312103,124540,5,3,218.38
312104,124540,10,1,315.15
312105,124541,1000,3,136.24
312106,124542,9,2,245.81
312107,124542,3,1,123.65
312108,124543,1,2,188.07
312109,124544,607,1,281.95
312110,124544,12,3,46.97
312111,124544,1,3,101.53
312112,124545,1,3,324.09
312113,124546,3,1,138.17
312114,124546,25,3,55.48
312115,124547,3,3,144.44
312116,124548,55,2,325.83
312117,124548,1,3,315.45
312118,124548,2,1,414.82
312119,124549,1,1,393.65
312120,124549,10,3,350.93
312121,124550,4,3,75.35
312122,124550,5,2,233.49
312123,124550,1,3,52.39
312124,124550,8,3,158.66
312125,124551,29,1,437.47
312126,124551,1,2,482.13
312127,124552,2,2,343.74
312128,124552,2,2,228.08
312129,124552,5,2,467.83
312130,124553,2,2,94.7
312131,124553,1,2,60.98
312132,124553,2,1,197.24
312133,124554,1,3,432.53
312134,124554,1,2,411.6
312135,124555,1,2,214.55
312136,124555,5,1,129.19
312137,124555,27,1,97.67
312138,124555,2,1,236.07
312139,124556,1,2,208.7
312140,124557,1,3,317.26
312141,124557,1,2,298.09
312142,124557,32,3,98.72
312143,124558,1,1,441.7
312144,124558,108,2,13.4
312145,124558,1,1,487.32
312146,124558,2,1,335.4
312147,124559,1,1,251.03
312148,124560,2,2,111.89
312149,124560,2,2,412.35
312150,124560,1,2,29.62
312151,124560,20,2,226.45
312152,124561,1,1,273.44
312153,124562,1,2,100.87
312154,124563,1,2,226.89
312155,124563,9,2,249.51
312156,124564,1,1,437.64
312157,124564,265,3,16.63
312158,124565,15,1,306.88
312159,124565,3,3,111.06
312160,124565,2,2,11.67
312161,124565,1,3,77.64
312162,124566,350,2,56.13
312163,124566,3,1,104.06
312164,124566,67,2,61.21
312165,124567,54,3,429.16
312166,124567,23,2,63.18
312167,124567,1,2,420.39
312168,124567,1,1,127.06
312169,124568,1,3,431.41
312170,124569,192,3,428.02
312171,124569,1,1,233.91
312172,124569,2,3,412.04
312173,124569,1,1,94.18
312174,124570,189,1,63.72
312175,124570,1,1,127.72
312176,124570,19,2,43.51
312177,124571,6,3,231.58
312178,124571,1,2,211.8
312179,124571,2,1,339.77
312180,124572,1,2,29.4
312181,124572,33,3,104.33
312182,124572,1,1,275.17
312183,124573,1,3,51.8
312184,124573,1,3,466.79
312185,124574,1,2,274.18
312186,124574,10,2,353.07
312187,124575,2,1,365.22
312188,124575,5,1,127.52
312189,124575,2,1,52.75
312190,124575,10,1,277.68
312191,124576,1,3,59.54
312192,124576,1000,1,40.23
312193,124576,1,1,144.03
312194,124577,2,1,266.27
312195,124578,21,2,418.66
312196,124578,3,1,128.13
312197,124578,1,1,352.24
312198,124578,2,1,262.29
312199,124579,45,3,21.48
312200,124579,5,2,39.36
312201,124579,26,3,360.93
312202,124579,1,3,459.57
312203,124580,14,2,66.69
312204,124580,9,1,111.73
312205,124581,19,2,52.63
312206,124581,14,3,402.24
312207,124581,5,2,487.4
312208,124582,1,1,12.25
312209,124582,2,2,344.11
312210,124582,1,2,270.63
312211,124583,53,3,453.19
312212,124583,46,2,470.25
312213,124583,1,1,267.21
312214,124583,1,1,330.42
312215,124584,4,3,315.14
312216,124584,1,3,251.33
312217,124584,1,1,484.6
312218,124585,1,1,221.76
312219,124585,26,3,323.75
312220,124585,17,1,51.04
312221,124585,27,1,443.2
312222,124586,1,1,324.7
312223,124586,127,2,206.4
312224,124587,1,2,406.24
312225,124587,51,1,481.72
312226,124588,6,3,139.96
312227,124589,137,3,264.17
312228,124590,1,2,171.52
312229,124590,15,2,349.05
312230,124590,13,1,131.71
312231,124590,5,3,44.27
312232,124591,4,2,187.02
312233,124592,2,1,459.35
312234,124592,5,2,204.39
312235,124592,3,3,180.65
312236,124592,5,3,458.08
312237,124593,1,3,362.08
312238,124593,1,2,43.56
312239,124593,15,2,301.91
312240,124593,3,3,415.19
312241,124594,6,3,450.0
312242,124594,1,2,154.52
312243,124594,1000,1,43.05
312244,124595,1,2,21.47
312245,124595,4,1,141.7
312246,124595,1,3,169.68
312247,124596,1,1,25.93
312248,124596,1,2,168.92
312249,124597,5,2,133.44
312250,124597,2,2,22.72
312251,124597,1,1,198.86
312252,124598,33,3,465.14
312253,124598,1,1,216.3
312254,124598,5,3,38.58
312255,124598,4,3,47.03
312256,124599,11,1,301.81
312257,124599,1,1,207.01
312258,124599,24,1,315.08
312259,124599,7,2,272.8
312260,124600,2,1,61.41
312261,124600,1,3,147.49
312262,124600,3,2,18.94
312263,124601,4,2,466.02
312264,124601,3,2,461.77
312265,124601,1,2,74.01
312266,124602,4,2,363.23
312267,124602,1,2,482.47
312268,124602,15,1,192.56
312269,124603,20,2,75.82
312270,124604,18,2,463.75
312271,124604,2,1,327.42
312272,124605,1,3,205.13
312273,124605,79,1,259.3
312274,124606,1,3,250.45
312275,124606,1,2,260.31
312276,124606,46,3,320.56
312277,124607,10,3,232.35
312278,124607,2,3,30.83
312279,124608,1,3,362.51
312280,124608,4,1,97.34
312281,124608,1,1,146.92
312282,124608,6,2,361.41
312283,124609,1,2,79.89
312284,124609,19,3,121.17
312285,124610,1,3,367.64
312286,124611,1,1,80.23
312287,124612,1,1,16.75
312288,124612,16,1,268.65
312289,124612,2,2,285.96
312290,124612,3,3,225.13
312291,124613,1,3,367.98
312292,124613,1,1,37.4
312293,124614,1,3,346.04
312294,124614,3,1,415.23
312295,124615,35,1,443.89
312296,124615,1,2,16.84
312297,124616,3,3,199.64
312298,124616,1000,3,47.48
312299,124616,33,1,18.58
312300,124617,1,3,223.23
312301,124618,1,2,25.75
312302,124619,91,1,162.34
312303,124619,1,2,146.67
312304,124619,17,1,348.45
312305,124620,1,3,454.61
312306,124620,1,3,220.49
312307,124621,6,2,470.53
312308,124621,1,1,151.56
312309,124621,10,3,289.98
312310,124622,1,2,274.44
312311,124623,1,1,106.57
312312,124624,70,2,481.66
312313,124624,1,3,105.01
312314,124624,1,1,422.5
312315,124624,1,1,221.17
312316,124625,1,1,310.57
312317,124625,1,1,11.22
312318,124625,1,1,243.46
312319,124626,5,3,434.24
312320,124627,1000,3,300.73
312321,124627,329,1,300.72
312322,124628,3,3,134.21
312323,124629,2,3,441.1
312324,124629,1,1,123.03
312325,124630,9,3,441.8
312326,124630,1,2,432.65
312327,124631,16,1,279.66
312328,124631,1,3,99.08
312329,124631,32,1,227.57
312330,124631,10,3,25.87
312331,124632,1,3,90.18
312332,124632,18,1,39.63
312333,124632,5,2,447.32
312334,124632,2,3,367.3
312335,124633,1,1,32.72
312336,124633,3,3,115.32
312337,124633,1,3,445.18
312338,124634,1000,2,36.7
312339,124634,1,2,142.8
312340,124634,18,1,102.66
312341,124635,1,1,108.8
312342,124635,1,3,494.26
312343,124635,9,3,466.64
312344,124635,1,3,354.03
312345,124636,5,1,231.72
312346,124636,1,3,365.96
312347,124637,1,2,143.14
312348,124638,2,1,332.4
312349,124638,3,2,401.2
312350,124639,1,1,267.03
312351,124639,2,2,19.87
312352,124639,5,2,294.44
312353,124640,4,3,306.55
312354,124640,1000,1,105.51
312355,124640,1,3,31.28
312356,124641,6,3,17.39
312357,124641,1,3,423.22
312358,124641,1,1,440.63
312359,124641,1,3,380.8
312360,124642,2,1,157.8
312361,124642,2,2,220.37
312362,124642,1,3,386.46
312363,124642,21,3,31.63
312364,124643,6,1,203.92
312365,124643,37,1,138.95
312366,124643,23,1,492.67
312367,124644,10,1,110.15
312368,124644,5,2,117.14
312369,124644,4,1,331.46
312370,124644,1,3,266.31
312371,124645,1,2,57.67
312372,124645,18,1,177.49
312373,124646,1,2,273.03
312374,124646,1000,3,332.28
312375,124646,2,1,415.38
312376,124646,2,3,167.89
312377,124647,3,3,370.97
312378,124647,239,2,131.17
312379,124647,5,1,351.67
312380,124647,9,3,80.63
312381,124648,44,2,289.06
312382,124649,1,2,75.7
312383,124650,6,1,461.06
312384,124650,1,1,484.6
312385,124650,2,2,77.19
312386,124651,1,2,428.02
312387,124652,1,2,316.93
312388,124652,1,1,113.56
312389,124652,1,3,412.17
312390,124652,4,2,302.21
312391,124653,1,2,26.97
312392,124653,1,2,122.79
312393,124653,12,2,37.29
312394,124653,2,2,347.05
312395,124654,3,2,464.67
312396,124654,30,1,357.62
312397,124655,3,1,109.91
312398,124655,2,3,58.38
312399,124655,2,2,371.36
312400,124656,3,3,367.84
312401,124656,13,2,22.88
312402,124656,4,1,289.04
312403,124656,2,2,470.16
312404,124657,1,3,164.17
312405,124657,1,1,481.94
312406,124658,106,3,79.11
312407,124658,4,3,97.07
312408,124658,75,2,20.18
312409,124658,1,2,359.57
312410,124659,1,3,140.95
312411,124659,13,2,292.42
312412,124659,1,3,466.27
312413,124659,6,2,209.26
312414,124660,4,1,34.64
312415,124660,1,1,296.87
312416,124660,1,1,398.51
312417,124660,2,2,324.75
312418,124661,1,2,176.21
312419,124662,2,3,37.75
312420,124662,9,1,112.18
312421,124662,5,3,143.46
312422,124663,66,3,309.56
312423,124663,2,3,309.62
312424,124663,2,1,129.17
312425,124664,15,1,244.27
312426,124664,1,3,385.47
312427,124665,13,2,499.6
312428,124665,1,3,154.57
312429,124665,1,2,447.22
312430,124666,1,1,426.34
312431,124666,102,1,289.39
312432,124667,11,1,329.55
312433,124667,2,3,288.6
312434,124667,103,2,373.83
312435,124668,16,2,223.43
312436,124668,1,3,88.9
312437,124669,21,1,485.71
312438,124669,6,2,64.3
312439,124669,183,2,82.78
312440,124670,1,2,36.24
312441,124670,1,3,20.51
